,bias,factuality,owner,source,owner_type,transgend,state,gender,school,sex,lgbtq,new,legal,board,peopl,chang,marriag,year,vote,greec,say,tran,member,woman,polici,wednesday,said,alberta,minist,public,right,orthodox,youth,child,govern,social,thi,prime,propos,univers,identifi,train,utah,depart,educ,student,record,girl,post,surgeri,rule,game,group,plan,countri,report,becom,accord,question,day,lawmak,church,mother,court,parliament,offici,hous,alabama,christian,coupl,senat,gov,conserv,sunak,ghey,law,time,survey,health,face,commun,activist,leader
30,Lean Left,High Factuality,Corus Entertainment,https://globalnews.ca/news/10296987/transgender-youth-alberta-legal-experts/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.11517159801420272,0.0,0.0,0.0,0.0,0.0,0.0,0.19948566594114683,0.0,0.0,0.1944225955131448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20901003477869257,0.0,0.0,0.22288969597290162,0.0,0.0,0.0,0.0,0.22288969597290162,0.0,0.0,0.0,0.0,0.0,0.0,0.2255513487248795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343295729833784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Lean Left,High Factuality,Torstar,https://www.thestar.com/news/canada/deep-concerns-legal-experts-criticize-albertas-plans-for-transgender-youth/article_30d154f9-0097-540a-a94d-34a2ca5dff71.html?utm_source=ground.news&utm_medium=referral,Private Equity,0.0,0.0,0.0,0.16858970803083126,0.0,0.0,0.16001044352839225,0.0,0.0,0.0,0.17273716489231636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18389403581634492,0.1980291131514408,0.0,0.0,0.0,0.0,0.1980291131514408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20286869839575544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Lean Left,High Factuality,Glacier Media,https://www.sasktoday.ca/indigenous-news/legal-experts-raise-concerns-about-albertas-plans-for-transgender-youth-8312193?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.11072827817933295,0.0,0.0,0.0,0.0,0.0,0.0,0.19178950967057748,0.0,0.0,0.18692177248137717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20094642839281557,0.0,0.0,0.21429061230834784,0.0,0.0,0.0,0.0,0.21429061230834784,0.0,0.0,0.0,0.0,0.0,0.0,0.21684957850678027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22528913890513275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Lean Left,High Factuality,,https://www.thereminder.ca/alberta-news/deep-concerns-legal-experts-criticize-albertas-plans-for-transgender-youth-8312190?utm_source=ground.news&utm_medium=referral,,0.10724965414269672,0.0,0.0,0.0,0.0,0.0,0.0,0.18576427736962697,0.0,0.0,0.18104946432833904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19463352361928213,0.0,0.0,0.20755848852697714,0.0,0.0,0.0,0.0,0.20755848852697714,0.0,0.0,0.0,0.0,0.0,0.0,0.21003706260270008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21821148695682718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/home-news/brianna-ghey-mother-esther-murder-trans-online-b2497252.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26597114444207853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2864151065254784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31433809394030754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Lean Right,Mixed Factuality,Reach Plc,https://www.express.co.uk/news/uk/1867303/brianna-ghey-targeted-trans-hate?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197109551228168,0.0,0.0,0.0,0.0,0.0,0.21098868658452846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22155610703970532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25410121878280256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Center,Mixed Factuality,Reach Plc,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/brianna-gheys-mother-says-trans-28643497?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,,,MNA Media,https://www.shropshirestar.com/news/uk-news/2024/02/16/brianna-gheys-mother-says-trans-hate-targeting-daughter-on-x-is-horrendous/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1950302758416252,0.0,0.0,0.0,0.0,0.1987408400116844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20479841535502932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069682498400949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2250016116067039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23488193416024192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Center,Mixed Factuality,Evgeny Lebedev,https://www.standard.co.uk/news/politics/keir-starmer-rishi-sunak-twitter-elon-musk-mind-b1139509.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20551960989717852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22131694430707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242893425818617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Center,Mixed Factuality,ITV Plc,https://www.itv.com/news/2024-02-15/esther-ghey-obvious-there-were-elements-of-trans-hate-in-briannas-death?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Lean Left,High Factuality,Warner Bros. Discovery,https://www.cnn.com/2024/02/15/us/utah-natalie-cline-censure-student-gender/index.html?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.2805348791198813,0.15178603065319798,0.1740556041709221,0.0,0.0,0.0,0.0,0.19986986084992808,0.0,0.0,0.0,0.0,0.19171811079946346,0.0,0.0,0.0,0.19986986084992808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19564288908513597,0.0,0.0,0.0,0.0,0.0,0.0,0.21494290015494594,0.0,0.19986986084992808,0.0,0.0,0.0,0.1977157209806312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689092038854193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Lean Left,High Factuality,Nonprofit Corporation,https://www.sltrib.com/news/politics/2024/02/15/legislature-eyes-censure-not/?utm_source=ground.news&utm_medium=referral,Other,0.07867053718662997,0.1044546045240908,0.0,0.1296160345972958,0.0,0.0,0.0,0.0,0.14883944083432682,0.0,0.0,0.0,0.0,0.14276898121538828,0.0,0.0,0.0,0.14883944083432682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14569169203809118,0.0,0.0,0.0,0.0,0.0,0.0,0.32012811670881997,0.0,0.14883944083432682,0.15406789584674335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Lean Right,High Factuality,Sinclair Broadcast Group,https://kutv.com/news/crisis-in-the-classroom/education-board-member-natalie-cline-facing-2nd-censure-this-time-from-legislature?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.13926721853508547,0.0,0.0,0.0,0.0,0.0,0.0,0.19844462604358842,0.0,0.0,0.0,0.0,0.1903510046066881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134101823085747,0.0,0.19844462604358842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2029915816713999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21635856935894582,0.0,0.0,0.0
43,Center,High Factuality,E. W. Scripps Company,https://www.fox13now.com/news/politics/utah-house-runs-resolution-to-censure-natalie-cline?utm_source=ground.news&utm_medium=referral,Corporation,0.0,0.12648732342961885,0.0,0.0,0.0,0.0,0.0,0.0,0.18023429965266038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18023429965266038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764225929128888,0.0,0.0,0.0,0.0,0.0,0.0,0.3876530749558715,0.0,0.18023429965266038,0.18656559814549242,0.0,0.0,0.17829178621393782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18656559814549242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,,,,https://www.cityweekly.net/utah/utah-gov-spencer-cox-says-school-board-was-right-to-punish-natalie-cline-predicts-a-donald-trump-win-in-november/Content?oid=21123751&utm_source=ground.news&utm_medium=referral,,0.0,0.11230439502210243,0.0,0.13935671306147146,0.0,0.0,0.0,0.0,0.3200495264806054,0.0,0.0,0.0,0.0,0.15349810701373337,0.0,0.0,0.0,0.1600247632403027,0.0,0.0,0.07080614822879215,0.15200731220370675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08282306899839084,0.0,0.0,0.17209291366498503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16564613799678168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17447047837451152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,,,,https://ksltv.com/623066/utah-lawmakers-to-decide-on-formal-censure-of-school-board-member-natalie-cline/?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.15243331885465874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1713388950365284,0.0,0.0,0.0,0.0,0.0,0.0,0.3764826739240104,0.0,0.0,0.181189624924407,0.0,0.0,0.17315422667588118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181189624924407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Lean Left,High Factuality,Independent Media,https://apnews.com/article/alabama-legislature-17c121f045e08c1c753378ee6db1746c?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19506614807313177,0.0,0.1740513266459841,0.0,0.0,0.1871103188368617,0.0,0.0,0.0,0.0,0.0,0.0,0.17262181571417098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019184620426595,0.0,0.0,0.0,0.0,0.2019184620426595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19506614807313177,0.0,0.0,0.0,0.0,0.0,0.0,0.5266030843305124,0.0,0.0,0.22614643898531392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/US/wireStory/alabama-senate-votes-change-archives-oversight-after-lgbtq-107247576?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21882495433631347,0.0,0.0,0.0,0.0,0.20990011531872224,0.0,0.0,0.0,0.0,0.0,0.0,0.19364693112688747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22651187134519307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5907426635542325,0.0,0.0,0.2536907847574268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/14/alabama-senate-votes-to-change-archives-oversight-after-lgbtq-lecture/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.08679698841107002,0.0,0.0,0.10276043357311575,0.0,0.09168987016348874,0.0,0.0,0.197138639170455,0.0,0.0,0.0,0.0,0.0,0.0,0.09093680683291253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1063702180561917,0.0,0.0,0.0,0.0,0.2127404361123834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10276043357311575,0.0,0.0,0.0,0.0,0.0,0.1063702180561917,0.5548267785188002,0.0,0.0,0.23826692996915677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Center,High Factuality,News-Press & Gazette Company,https://localnews8.com/news/ap-national/2024/02/14/alabama-senate-votes-to-change-archives-oversight-after-lgbtq-lecture/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.08679698841107002,0.0,0.0,0.10276043357311575,0.0,0.09168987016348874,0.0,0.0,0.197138639170455,0.0,0.0,0.0,0.0,0.0,0.0,0.09093680683291253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1063702180561917,0.0,0.0,0.0,0.0,0.2127404361123834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10276043357311575,0.0,0.0,0.0,0.0,0.0,0.1063702180561917,0.5548267785188002,0.0,0.0,0.23826692996915677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/14/alabama-senate-votes-to-change-archives-oversight-after-lgbtq-lecture/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.08679698841107002,0.0,0.0,0.10276043357311575,0.0,0.09168987016348874,0.0,0.0,0.197138639170455,0.0,0.0,0.0,0.0,0.0,0.0,0.09093680683291253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1063702180561917,0.0,0.0,0.0,0.0,0.2127404361123834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10276043357311575,0.0,0.0,0.0,0.0,0.0,0.1063702180561917,0.5548267785188002,0.0,0.0,0.23826692996915677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Center,High Factuality,,https://www.winnipegfreepress.com/world/2024/02/14/alabama-senate-votes-to-change-archives-oversight-after-lgbtq-lecture?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18955296007760983,0.0,0.16913208415235803,0.0,0.0,0.18182198780741557,0.0,0.0,0.0,0.0,0.0,0.0,0.16774297573316221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962116059222911,0.0,0.0,0.0,0.0,0.1962116059222911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5117196110491957,0.0,0.0,0.21975482339768035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/15/study-kaiser-mastectomy-transgender-12-13-year-old/?utm_source=ground.news&utm_medium=referral,Individual,0.10741235000533526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21035568517877615,0.0,0.0,0.0,0.0,0.0,0.0,0.20321704522709322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Right,Low Factuality,,https://www.bizpacreview.com/2024/02/15/little-noticed-study-reveals-12-to-14-year-olds-had-their-breasts-chopped-off-in-blue-state-healthcare-system-1437322/?utm_source=ground.news&utm_medium=referral,,0.12042380094270605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23583723061526188,0.0,0.0,0.0,0.0,0.0,0.0,0.22783384779661567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Lean Left,High Factuality,Independent Media,https://apnews.com/article/kentucky-colleges-diversity-equity-inclusion-legislature-35a95dc23ad73db77797c716aa0fc238?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.1327531489551911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181447547629134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1763305136493945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19580753208288132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43860453035434566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Center,High Factuality,Nexstar Media Group,https://thehill.com/homenews/race-politics/4467749-kentucky-senate-dei-public-universities/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.2712636352806856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24020550683680492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667379939693946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12238777799541568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333689969846973,0.0,0.0,0.0,0.14937179807144252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Center,High Factuality,Advance Publications,https://spectrumnews1.com/ky/louisville/news/2024/02/14/dei-initiatives-kentucky-collleges?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578105209792582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324591805195408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Lean Left,High Factuality,Hearst Communications,https://www.sfgate.com/news/article/diversity-equity-and-inclusion-initiatives-18666074.php?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Lean Left,High Factuality,Mortimer Zuckerman,https://www.usnews.com/news/us/articles/2024-02-13/diversity-equity-and-inclusion-initiatives-limited-at-kentucky-colleges-under-senate-bill?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Center,High Factuality,McClatchy,https://www.kentucky.com/news/local/education/article285472277.html?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14750319530862224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172536815349058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Center,High Factuality,Alden Global Capital,https://www.denverpost.com/2024/02/14/aclu-sues-childrens-hospital-colorado-gender-affirming-surgery-transgender/?utm_source=ground.news&utm_medium=referral,Private Equity,0.05457891347638988,0.07246701276497398,0.1568358309725845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0913786151739596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10820703202306779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11258111831677226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
