,bias,factuality,owner,source,owner_type,said,news,transgender,gender,school,state,trans,people,sunak,sex,year,right,share,lgbtq,marriage,brianna,ghey,press,nginx,minister,policy,student,alberta,forbidden,new,child,woman,cline,law,greece,health,say,comment,associated,care,court,church,orthodox,prime,mother,smith,community,feb,board,public,surgery,february,youth,star,change,country,support,life,day,family,weather,javascript,department,parent,district,government,time,group,privacy,colorado,issue,email,parliament,business,couple,member,rule,report,party,world,daily,vote,story,leader,city,man,think,sports,girl,just,video,legal,contact,social,read,labour,post,wednesday,house,game,week,education,free,affirming,police,national,like,japan,daughter,politics,identity,sign,twitter,biden,utah,home,proposed,use,case,facebook,browser,told,apologise,civil,parkrun,old
158,Left,Mixed Factuality,,https://www.advocate.com/news/dmv-florida-die-in-transgender?utm_source=ground.news&utm_medium=referral,,0.009994235735785109,0.04058062334182229,0.05525743444750643,0.11507060637230758,0.0,0.07213429762368238,0.09526771657900499,0.021562340429304803,0.0,0.06162127307836864,0.04259831817208665,0.034981355063890725,0.0,0.10826935650978485,0.04145645923980481,0.0,0.0,0.014928937500963671,0.0,0.0,0.02408642414736432,0.017687048350281016,0.0,0.0,0.0348696852183932,0.0,0.027512535137446354,0.0,0.03169702652497196,0.023226971510636685,0.014058340978404214,0.023098662988300087,0.0,0.0,0.01674826521361436,0.0,0.0,0.0,0.0,0.0,0.0,0.02811668195680843,0.0,0.0,0.0,0.018570477170059475,0.14016631642158883,0.020244159997812292,0.0,0.0,0.0,0.0,0.0,0.013278368638791055,0.01337154345059516,0.0,0.0,0.01936073117803383,0.0,0.0,0.0,0.0,0.0,0.013005594000330143,0.0,0.01395629211312434,0.0668577172529758,0.0,0.0,0.020854291005698525,0.0,0.0,0.014481014820617406,0.017441109074596457,0.0,0.0,0.0,0.013658220736030015,0.0,0.0,0.01674826521361436,0.0,0.0,0.0,0.0,0.030688179109839776,0.016896794342306662,0.0,0.015529295900438087,0.027512535137446354,0.0,0.0,0.016181922636137963,0.016459749801495883,0.0,0.014109890843831192,0.0,0.0,0.03935989708016344,0.0,0.0,0.0,0.0,0.0,0.01565535728623421,0.030326692900346133,0.03209355053990306,0.015163346450173067,0.021947198933078678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015592061755374987
159,Right,Mixed Factuality,Murdoch Family,https://www.foxnews.com/politics/florida-transgender-activists-stage-die-in-over-rule-prohibiting-changes-gender-drivers-licenses?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.013101283173132238,0.0531964876353468,0.11589773389481947,0.26816748531060824,0.0,0.05673581560293002,0.0,0.028265725895208562,0.0,0.040389168788462534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01957010449271272,0.0,0.0,0.015787253359098436,0.0,0.0,0.0,0.030473407023904883,0.0,0.03606574061044197,0.0,0.0,0.0,0.018428853488320674,0.0,0.0,0.0,0.0,0.020606035784597687,0.0,0.0,0.0,0.0,0.0,0.03685770697664135,0.0,0.0,0.0,0.0,0.03340759525283834,0.02653774433035223,0.0,0.06034296196549964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025379671673552484,0.0,0.0,0.0,0.0,0.018295079269173398,0.0,0.0,0.0,0.017528541635337673,0.0,0.0,0.0,0.0,0.07696996462604147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040228641310333095,0.022149736432982816,0.0,0.020357104680102725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039754774841804535,0.0,0.019877387420902268,0.0,0.0,0.0,0.0,0.0,0.0,0.021393035971987693,0.0,0.0,0.0,0.02130241548318228,0.0,0.0
160,Lean Left,High Factuality,Independent Media,https://apnews.com/article/transgender-lgbtq-rights-health-care-sports-83ea92e1a44c5796eb8b2a6c27661c23?utm_source=ground.news&utm_medium=referral,Independent,0.06693588256037228,0.08833066086938757,0.1554352129597417,0.059941738846480255,0.01797403525637972,0.12561009971243747,0.16407016923350715,0.050544435182493394,0.0,0.010317633101312609,0.08559001702031112,0.10152386225885282,0.01836049869896736,0.06215386940874815,0.013882625747502677,0.0,0.0,0.08998721566711453,0.0,0.0,0.016131759352588867,0.01184581015009482,0.0,0.0,0.0700613798713493,0.028350081629973593,0.018426379661071277,0.0,0.06368676408317252,0.0,0.056493011708026016,0.030940422738888182,0.0,0.07462489249644627,0.05608532473445769,0.0,0.0,0.0,0.0,0.012564663695075546,0.0,0.0,0.0,0.014229204907939564,0.008800944305485527,0.0,0.0,0.0,0.0,0.0,0.019767944287977058,0.01862665494503595,0.029426983658060887,0.017786238934049473,0.03582209128228621,0.0,0.0,0.0,0.02304321399415763,0.015003566259248308,0.0,0.008199134316199282,0.046735776229364444,0.01742086009672443,0.0,0.018694310491745775,0.008955522820571552,0.0,0.08287182587833086,0.013967054715741181,0.020635266202625218,0.0,0.0,0.0,0.05863152769277943,0.0,0.0,0.009147523465922415,0.022633083141990827,0.020553250965783223,0.011217064946891538,0.020970190907143377,0.0362225582511459,0.02487496416548209,0.0,0.041106501931566446,0.033949624712986244,0.02031114742624769,0.020801332970666372,0.0460659491526782,0.0,0.0,0.04335103961157354,0.011023833225597716,0.04532797820358382,0.0,0.02304321399415763,0.0,0.05272217942814407,0.0,0.0442857951951443,0.008199134316199282,0.0,0.0,0.041940381814286755,0.0,0.0,0.03046672113937154,0.02939804841812206,0.018280460095334395,0.010076463332317183,0.0,0.027739043226237367,0.009590551208283924,0.032789805193297786,0.0,0.0,0.0,0.010883636069776239,0.0,0.010442703595582794
161,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/Politics/wireStory/faced-wave-hostile-bills-transgender-rights-leaders-playing-107095458?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.10387554120992139,0.05272206804636445,0.10337771601081855,0.03986638508528334,0.0,0.13495159536342555,0.2263244163900649,0.056027290156535785,0.0,0.01601158722957886,0.12175557538645942,0.12119343208029781,0.014246519701291024,0.11253024544572983,0.02154397921975513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09664524017341883,0.043995536624214175,0.028595277848273756,0.0,0.04941667185071725,0.0,0.0,0.02400769986387323,0.0,0.019301309450400723,0.05222215563203816,0.0,0.0,0.0,0.0,0.01949867831008941,0.0,0.0,0.0,0.0,0.01365788898153583,0.0,0.0,0.0,0.0,0.0,0.03067720679814953,0.028906078314586234,0.04566674460293523,0.0,0.04169332251497385,0.0,0.0,0.0,0.01787999375895467,0.0,0.01569846668381689,0.012723960332933009,0.04351660601751848,0.027034845910299584,0.0,0.04351660601751848,0.0,0.0,0.016075749349389976,0.021675001691322,0.01601158722957886,0.0,0.0,0.0,0.015164715441324979,0.0,0.0,0.028391467010123243,0.035123519264916817,0.01594794888801566,0.017407385210679388,0.03254293282515846,0.0,0.038602618900801446,0.0,0.01594794888801566,0.017561759632458408,0.0,0.0,0.0,0.0,0.0,0.033637508981848384,0.017107515411992312,0.07034296236554474,0.0,0.01787999375895467,0.0,0.04090888707507161,0.0,0.05154422524785074,0.012723960332933009,0.0,0.0,0.01627146641257923,0.0,0.0,0.0,0.0,0.0,0.015637323989600264,0.0,0.014349095570037728,0.029766506667434234,0.0,0.0,0.0,0.0,0.016889948168833716,0.0,0.016205679916262865
162,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/09/faced-with-wave-of-hostile-bills-transgender-rights-leaders-are-playing-a-defense-game/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.08890491806864766,0.054148467508045195,0.06881687541658363,0.02274720727270843,0.011936647958515659,0.08983509680579686,0.19370636688602283,0.057543112647573745,0.0,0.013703984924785653,0.10420806792485178,0.0933542470311113,0.060966501452301404,0.08255339970232324,0.018439044312984397,0.0,0.0,0.026560429440798505,0.0,0.0,0.010713183188788878,0.0,0.0,0.0,0.1033958169948133,0.05020648792330412,0.012237052171470064,0.0,0.05639293730349478,0.0,0.012505765182133305,0.020547691637061445,0.025382228531859362,0.03303917968210968,0.044695858271890036,0.01398319461490803,0.0,0.0,0.0,0.016688513748411092,0.0,0.03751729554639992,0.0,0.0,0.04675801393670727,0.0,0.011335147403405247,0.0,0.0,0.0,0.026255984086309136,0.024740112006258752,0.06514203022989135,0.0,0.035684448706866656,0.0765680968299727,0.0,0.0,0.015303115263634056,0.0,0.0,0.010890173352955643,0.03724495918432411,0.01156928152988594,0.0,0.02482997278954941,0.011894816235622217,0.0,0.013758899950387206,0.01855118372486254,0.013703984924785653,0.0,0.0,0.0,0.025958329904067576,0.030745962441640805,0.016688513748411092,0.02429966688002809,0.03006149056994512,0.013649518190106822,0.014898619423963345,0.027852820238859835,0.08018528205332325,0.01651958984105484,0.0,0.013649518190106822,0.01503074528497256,0.013488736001815493,0.0,0.0,0.0,0.0,0.0,0.014641967092018721,0.060205080358391456,0.0,0.030606230527268113,0.0,0.017506533353885533,0.0,0.07352605289618139,0.021780346705911287,0.0,0.0,0.05570564047771967,0.0,0.0,0.013488736001815493,0.0,0.0,0.026767321583409,0.0,0.01228109284586383,0.038214802141584396,0.0,0.0,0.0,0.0,0.028911511615603423,0.0,0.013870104823718291
163,Lean Right,Mixed Factuality,Deseret Management Corporation,https://mynorthwest.com/3950110/faced-with-wave-of-hostile-bills-transgender-rights-leaders-are-playing-a-defense-game/?utm_source=ground.news&utm_medium=referral,Corporation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975208652487122,0.0,0.0,0.0,0.0,0.5347313635694664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Center,High Factuality,Howard Buffett,https://www.local10.com/news/politics/2024/02/09/faced-with-wave-of-hostile-bills-transgender-rights-leaders-are-playing-a-defense-game/?utm_source=ground.news&utm_medium=referral,Individual,0.0925907127591036,0.01879777973404425,0.133101179295563,0.023690254492252708,0.01243151409891711,0.09355945458055724,0.21434555197763122,0.04994059880825226,0.0,0.014272120816152903,0.10852829622947177,0.11882994533713687,0.0,0.08597587495916974,0.01920348494351738,0.0,0.0,0.013830782067717063,0.0,0.0,0.0,0.0,0.0,0.0,0.0861458969859684,0.039215950615583035,0.025488744767795155,0.0,0.04404814468878669,0.0,0.0,0.021399551965851457,0.0,0.01720445427653698,0.031032564262108323,0.0,0.0,0.0,0.0,0.01738038138297772,0.0,0.0,0.0,0.0,0.024348247159155616,0.0,0.023610153411319803,0.0,0.0,0.0,0.027344497172427616,0.025765780500813178,0.040705601943663954,0.0,0.03716384438522564,0.0,0.0,0.0,0.015937547443669202,0.020754053591797633,0.0,0.011341655048169353,0.05171873341356309,0.0,0.0,0.025859366706781545,0.0,0.0,0.014329312493194956,0.019320273399091533,0.014272120816152903,0.0,0.0,0.0,0.013517251464073761,0.0,0.0,0.012653537763193893,0.031307771256513454,0.014215396015150558,0.015516282131054162,0.029007534501926197,0.0,0.01720445427653698,0.0,0.014215396015150558,0.031307771256513454,0.0,0.0,0.0,0.0,0.0,0.0,0.015248989580065141,0.06270104537747051,0.0,0.031875094887338404,0.0,0.018232314211522885,0.01694864319794418,0.06125941999082071,0.011341655048169353,0.0,0.0,0.043511301752889295,0.0,0.0,0.0,0.0,0.0,0.0139385167766888,0.0,0.012790238883986603,0.02653273365976075,0.0,0.0,0.0,0.0,0.0,0.0,0.014445127666389994
165,Center,High Factuality,Patrick Soon-Shiong,https://www.sandiegouniontribune.com/news/nation-world/story/2024-02-09/faced-with-wave-of-hostile-bills-transgender-rights-leaders-are-playing-a-defense-game?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/uk/politics/rishi-sunak-trans-joke-brianna-ghey-b2493493.html?utm_source=ground.news&utm_medium=referral,Individual,0.14833039943479603,0.0,0.023431670414900168,0.0,0.0,0.0,0.12985024307078233,0.011429268734719252,0.3124325147190426,0.0,0.0,0.037084221820973234,0.0,0.0,0.0,0.307273620092132,0.1041441715730142,0.0,0.0,0.1762924106998473,0.012767176890710726,0.0,0.0,0.0,0.0,0.014958091845403696,0.043749632655635425,0.0,0.0,0.0,0.0,0.024487214416408942,0.015124328401562978,0.0,0.0,0.0,0.0,0.0,0.11636460260033958,0.09944066264636948,0.0,0.014903443114934455,0.0,0.0,0.0,0.0,0.013508387696851795,0.0,0.0,0.0,0.0,0.0,0.0,0.014076583572083436,0.07087679744037628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013787411377886133,0.0,0.02959051938246088,0.042526078464225764,0.0884316976471563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07165010827156597,0.0,0.0,0.04978938705166844,0.0,0.0,0.014376670468040968,0.0,0.0,0.0,0.0,0.01458321088521181,0.10596211984255567,0.0,0.017154681613457887,0.0,0.0,0.029916183690807393,0.0,0.0177550692694374,0.0,0.0,0.0,0.012978100637090581,0.0,0.0,0.016596462350556146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44397672443516406,0.0,0.0,0.0
167,Center,High Factuality,Roberts Family,https://news.sky.com/story/rishi-sunak-refuses-again-to-apologise-for-transgender-jibe-in-front-of-brianna-gheys-mother-in-the-commons-13067337?utm_source=ground.news&utm_medium=referral,Individual,0.07302128888887437,0.061769968765672,0.040372962883013626,0.015569352346299027,0.0,0.0,0.0,0.026256966702831026,0.35888254648083473,0.018759416686578923,0.0,0.014199204984943313,0.0,0.0,0.0,0.20589138943319835,0.1495343943670145,0.0,0.0,0.20250219262262395,0.014665301266834714,0.0,0.0,0.0,0.0,0.0,0.016751329044796287,0.0,0.0,0.0,0.0,0.07031945661838171,0.06949158278799987,0.0,0.0,0.0,0.0,0.0,0.1559422491461665,0.04568989020411398,0.0,0.0,0.0,0.0,0.0,0.0,0.015516709519993734,0.0,0.0,0.0,0.017970938697561445,0.0,0.0,0.0,0.06513136591992026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03398980722994771,0.0,0.12697379172336654,0.018834589992246423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020575622014925854,0.0,0.0,0.07625558020165772,0.0,0.0,0.01651408180779811,0.05605457114217984,0.0,0.0,0.0,0.016751329044796287,0.0608578710730551,0.0,0.0,0.0,0.0,0.03436388877002819,0.0,0.02039475461793522,0.0,0.0,0.0,0.029815167024546133,0.0,0.0,0.09531947525207216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06724646570369064,0.01743744370472745,0.0,0.07810790789353504,0.05411961341569733,0.3739880644741788,0.0,0.0,0.0
168,Lean Left,High Factuality,Gannett,https://www.thenational.scot/news/24108225.bbc-scottish-tory-chair-grilled-rishi-sunaks-trans-jibe/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.022321460619037028,0.056646326553084304,0.01234138036701154,0.0,0.0,0.0,0.045594451501172306,0.0,0.21940951056951866,0.0,0.0,0.0,0.015306930041791665,0.0,0.0,0.2157866144500541,0.164557132927139,0.0,0.0,0.0825356511171862,0.0,0.0,0.0,0.0,0.01297985368728877,0.0,0.015361854218664234,0.0,0.0,0.0,0.0,0.0,0.06372745478037815,0.0,0.0,0.0,0.0,0.0,0.08171844894926011,0.02095002225511204,0.0,0.03139836930150147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01493222635721407,0.0,0.0,0.0,0.01921085425454394,0.0,0.0,0.04101312631177313,0.0,0.0,0.0,0.015585224975004546,0.0,0.0,0.034544629259620686,0.0,0.0,0.0,0.0,0.03895355679544128,0.03258693957977737,0.0,0.0,0.0,0.0,0.0,0.0,0.08741299744671768,0.02013221151835045,0.0,0.015144285961315779,0.0,0.0,0.016933162754428677,0.0,0.030723708437328467,0.055809884754962416,0.0,0.018070623828170214,0.03676175614687268,0.0,0.047270253744632264,0.0,0.0,0.0,0.0,0.03692054230179014,0.0,0.0,0.0,0.08741299744671768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308703086340764,0.15589401106375972,0.0,0.0,0.0
169,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/kris-kobach-ap-kansas-city-laura-kelly-kan-b2493317.html?utm_source=ground.news&utm_medium=referral,Individual,0.07486038390215392,0.020724771594727832,0.09030498704281686,0.043531303547489186,0.24670600946459684,0.12771000772105573,0.07413912886012722,0.036706728782104896,0.0,0.010490119871317823,0.02175522063817553,0.11116118949820372,0.0,0.031596468597097825,0.0,0.0,0.0,0.04066292982615979,0.0,0.0,0.04100361189485913,0.08430691134199318,0.0,0.0,0.015829476176768296,0.08647208669076446,0.0,0.0,0.10791909715608204,0.0,0.0,0.023593255852368874,0.009714788120454414,0.050581631141244095,0.011404588120339319,0.010703849172297993,0.0,0.0,0.0,0.0,0.029889515246444693,0.0,0.0,0.04340125211629407,0.053688453449807105,0.0,0.008676823250565407,0.013785087808952498,0.0,0.0,0.0,0.009469024593937331,0.0,0.0,0.0,0.0,0.0,0.0,0.2577128708785239,0.21356147269033213,0.010284976432874217,0.008336204725774147,0.01900683577758731,0.017712096260996874,0.0,0.028510253666380964,0.018210476564855995,0.0,0.0,0.0,0.010490119871317823,0.0,0.0,0.0,0.0,0.0,0.0,0.00930044873092172,0.01150572776166955,0.052242133505628195,0.0,0.0,0.0,0.0,0.0,0.0,0.0460229110466782,0.0,0.0,0.018734425768101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03421376436101796,0.013400892836749478,0.0,0.0,0.016672409451548294,0.0,0.0,0.0,0.0309760536839947,0.02185382907176333,0.0,0.0,0.0,0.01024491830606947,0.0,0.018801850237136097,0.03900353145688472,0.0,0.029118222966468214,0.010087755598609324,0.0,0.0,0.0,0.0
170,Lean Left,High Factuality,Independent Media,https://apnews.com/article/forced-outing-transgender-students-public-schools-kansas-298ea48402fc70ed4363ff271b7235ba?utm_source=ground.news&utm_medium=referral,Independent,0.07590290109475878,0.07704908912767477,0.08393237246949363,0.052285993712641456,0.19597994496222595,0.14328019323858857,0.007950842492190791,0.031492079654800685,0.0,0.008999867368649913,0.018664619920563254,0.10899354813836032,0.016015500017339576,0.027107795733498054,0.0,0.0,0.0,0.09593719559927229,0.0,0.0,0.07035707374485303,0.10332865995350939,0.0,0.0,0.006790350723047611,0.09067379092997305,0.0,0.0,0.1018466261730034,0.0,0.024638868606557562,0.0269887190449259,0.008334681173442288,0.08679175779599188,0.009784423985256151,0.009183233753897343,0.0,0.0,0.0,0.0,0.025643336418561657,0.0,0.016486143805449646,0.03723556236454266,0.053738228025105285,0.0,0.0,0.011826743971246894,0.0,0.0,0.0,0.008123831424360484,0.0,0.015514584577852245,0.007811725500474308,0.0,0.0,0.0,0.18090125990388956,0.24865897015501895,0.026471601350899456,0.0,0.016306677444526324,0.022793807762709544,0.0,0.03261335488905265,0.007811725500474308,0.0,0.06325152337816212,0.0,0.017999734737299825,0.0,0.0,0.0,0.0426192686890892,0.0,0.0,0.0,0.009871195477751076,0.05378458340307488,0.0,0.0,0.031596221421367955,0.0,0.007922663506459027,0.02689229170153744,0.0394847819110043,0.017717012336682988,0.018144591495825244,0.03214593335615555,0.0,0.0,0.02836069108337564,0.0,0.0,0.0,0.010050069994660531,0.0,0.011497128691731986,0.01068765762460695,0.0,0.007151942762352338,0.0,0.0,0.03658376587078846,0.035434024673365976,0.0,0.035434024673365976,0.025643336418561657,0.0,0.008789499747222217,0.0,0.024196218989181045,0.04182824104097075,0.028601898796537455,0.0,0.008654663964620092,0.0,0.018987161135663757,0.0,0.009108963888085164
171,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/Health/wireStory/kansas-ag-telling-schools-trans-kids-parents-specific-107090234?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.1027952262570805,0.04013365677396302,0.11366953164970552,0.060695032464369726,0.22294897948152304,0.15980112933422155,0.01076781837230196,0.04264969331514489,0.0,0.012188511757793221,0.025277476882490282,0.11993300950788624,0.01084488816736663,0.036712061799546544,0.0,0.0,0.0,0.023623209475784897,0.0,0.0,0.07622761407086898,0.12594411469136632,0.0,0.0,0.01839233096161086,0.11163584383107221,0.0,0.0,0.1253916257119082,0.0,0.0,0.04568849544282284,0.011287650730701653,0.05877099722941142,0.013251036032258625,0.012436844677715754,0.0,0.0,0.0,0.0,0.03472874595190537,0.0,0.011163584383107222,0.0504280864481621,0.07277763074693235,0.0,0.0,0.016016948033266087,0.0,0.0,0.0,0.011002097117460254,0.0,0.0,0.0,0.0,0.0,0.0,0.2177728026939855,0.3013103309051586,0.023900309571003097,0.0,0.022084117645498825,0.030869632022403948,0.0,0.04416823529099765,0.0,0.0,0.0,0.0,0.012188511757793221,0.0,0.0,0.0,0.0,0.0,0.0,0.010806228155651356,0.013368550581439622,0.060700341492433314,0.0,0.0,0.0,0.0,0.0,0.0,0.05347420232575849,0.0,0.0,0.0,0.0,0.0,0.012802952257310901,0.0,0.0,0.0,0.013610800168374093,0.0,0.01557055037590612,0.0,0.0,0.009685869233323199,0.0,0.0,0.0,0.04798826567841351,0.0,0.0,0.0,0.0,0.01190361108957203,0.0,0.010922972067754434,0.06797753613724562,0.0,0.0,0.01172100311833214,0.0,0.025714294141188965,0.0,0.0
172,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/08/kansas-ag-is-telling-schools-they-must-out-trans-kids-to-parents-even-with-no-specific-law/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.08403849494935361,0.054286613984710054,0.09292859901440402,0.048868373933214505,0.20515030929383368,0.14336764359739076,0.01040360148033186,0.04120708551794454,0.0,0.011776240514290118,0.032563302589400406,0.08913563561602066,0.05239032211124158,0.03547029187140217,0.0,0.0,0.0,0.034236246643700355,0.0,0.0,0.05523693550332799,0.09464319542189581,0.0,0.0,0.008885109081667295,0.08628784698869323,0.0,0.0,0.1332653378382178,0.0,0.021493149533998116,0.026485860871080315,0.032717552188696104,0.042587319870842966,0.012802825355575259,0.012016173678464477,0.0,0.0,0.0,0.0,0.03355406084158082,0.021493149533998116,0.0,0.048722377800494536,0.08036109512836562,0.0,0.009740628205596132,0.015475181555617407,0.0,0.0,0.0,0.010629955846245822,0.0,0.0,0.010221568225065834,0.14804377997460202,0.0,0.0,0.1841058887120665,0.23974475962507863,0.011545945865546808,0.0,0.021337131727586642,0.009941826601622752,0.2109883075272077,0.032005697591379965,0.010221568225065834,0.0,0.0,0.0,0.011776240514290118,0.0,0.022139356089149465,0.0,0.011153381223687048,0.01321045851054729,0.014340934611791417,0.01044071206904135,0.012916365024944568,0.07037661380675668,0.0,0.0,0.013781118008357634,0.0,0.0,0.011729435634459447,0.05166546009977827,0.01159127073351096,0.0,0.0,0.0,0.0,0.0,0.012582276398018623,0.0,0.010785980873586653,0.0,0.0,0.015043883109789886,0.0,0.025273246803002965,0.018716497624682672,0.0,0.0,0.01196737707806663,0.04636508293404384,0.0,0.01159127073351096,0.0,0.0,0.04600390596160901,0.0,0.021107014335610456,0.04378548319536538,0.0,0.0,0.011324545156382123,0.0,0.012422259521070064,0.0,0.0
173,Center,High Factuality,News-Press & Gazette Company,https://localnews8.com/news/ap-national/2024/02/08/kansas-ag-is-telling-schools-they-must-out-trans-kids-to-parents-even-with-no-specific-law/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.10001363026839552,0.015564068797385637,0.0,0.09448842761191258,0.06095305629503835,0.01916682355997931,0.0,0.0,0.0,0.0,0.01642168823929594,0.09652004280008418,0.0,0.0,0.0,0.0,0.06307432094705792,0.0,0.0,0.03392147737773827,0.0,0.0,0.0,0.016369265816404046,0.05961387296010278,0.0,0.0,0.04463966762480441,0.0,0.0,0.0,0.04018426063324818,0.07845971872336754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039597384198654696,0.0,0.0,0.0925320749696626,0.0,0.03589082156462294,0.0,0.0,0.0,0.0,0.0,0.0412522378427286,0.05610071615092454,0.0,0.1212199454963309,0.0,0.0,0.07268207811019917,0.03154913994962441,0.0,0.0,0.0,0.01831608378093445,0.0,0.0,0.018831458994897826,0.0,0.021782611441669313,0.0,0.0,0.0,0.06118186082403824,0.0,0.020548162135558528,0.04867593744277298,0.0,0.019235193355510834,0.0,0.0,0.0,0.0,0.05077861888977673,0.0,0.0,0.04321888409294333,0.0,0.021354897282942608,0.0,0.0,0.0,0.0,0.0,0.023180652599932367,0.03177152914332156,0.03974258197340185,0.0,0.0,0.0,0.0,0.04656155497466413,0.01724094335558985,0.0,0.0,0.0440956154202337,0.0,0.0,0.021354897282942608,0.0,0.038439713860411485,0.0847541834722329,0.0,0.019442998677593273,0.020166781486213682,0.0,0.0,0.0,0.0,0.04577169875388731,0.0,0.0
